# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Google Ads Account
# Property: olera.care - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20260301
# End date: 20260331
Page title and screen class,Views,Active users,Sessions,Engagement rate,Bounce rate,Average engagement time per active user,Views per active user,Event count,Key events,Total revenue
"Hillcrest Convalescent Center, Durham NC: Pricing & Availability | Olera.care",5,2,3,1,0,74,2.5,13,0,0
"Hillcrest Manor, Midland TX: Pricing & Availability | Olera.care",5,5,5,0.4,0.6,10.2,1,18,0,0
"Holland Home Breton Terrace, Grand Rapids MI: Pricing & Availability | Olera.care",5,2,2,1,0,72.5,2.5,12,0,0
"Home Instead, Boise ID: Pricing & Availability | Olera.care",5,1,2,0.5,0.5,90,5,17,0,0
"Home Option Personal Care, Twin Falls ID: Pricing & Availability | Olera.care",5,2,2,1,0,24.5,2.5,13,0,0
"Homewatch CareGivers of Houston Galleria, Houston TX: Pricing & Availability | Olera.care",5,3,4,0.75,0.25,20,1.6666666666666667,9,0,0
"HoneyHill HomeCare, Murfreesboro TN: Pricing & Availability | Olera.care",5,1,1,1,0,164,5,8,0,0
"Hyde Park Village, Winter Garden FL: Pricing & Availability | Olera.care",5,5,5,1,0,20.2,1,20,0,0
"Ibree Home Healthcare, Brooklyn Center MN: Pricing & Availability | Olera.care",5,3,5,0.6,0.4,18.333333333333332,1.6666666666666667,18,0,0
"Ileini's Care, Monterey CA: Pricing & Availability | Olera.care",5,2,2,1,0,58.5,2.5,14,0,0
"Ivy Garden Senior Condos, Chino CA: Pricing & Availability | Olera.care",5,5,5,0.6,0.4,24.2,1,18,0,0
"Jacaranda Trace, Venice FL: Pricing & Availability | Olera.care",5,2,4,0.75,0.25,39.5,2.5,16,0,0
"Jay and Jay Health Care Agency, Albany GA: Pricing & Availability | Olera.care",5,5,5,0.8,0.2,18.4,1,19,0,0
"John F. Kennedy Towers Senior Housing, Troy NY: Pricing & Availability | Olera.care",5,4,5,0.6,0.4,19.25,1.25,19,0,0
"Joy Home Care, Providence RI: Pricing & Availability | Olera.care",5,4,4,0.75,0.25,63.5,1.25,19,0,0
"Kirkwood By the River, Birmingham AL: Pricing & Availability | Olera.care",5,3,4,0.25,0.75,25,1.6666666666666667,14,0,0
"Laurel Crest Retirement Community, Columbia SC: Pricing & Availability | Olera.care",5,5,5,0,1,0,1,15,0,0
"Laverna Village of Saint Joseph, St. Joseph MO: Pricing & Availability | Olera.care",5,3,3,0.6666666666666666,0.3333333333333333,27,1.6666666666666667,16,0,0
"Legacy at the Point, High Point NC: Pricing & Availability | Olera.care",5,3,4,0.5,0.5,37.666666666666664,1.6666666666666667,14,0,0
"Liberty Terrace, Evansville IN: Pricing & Availability | Olera.care",5,4,4,1,0,55.5,1.25,18,0,0
"Liberty at Shoal Creek, Kansas City MO: Pricing & Availability | Olera.care",5,4,4,1,0,52.5,1.25,19,0,0
"Limestoneshire Group Home, Reno NV: Pricing & Availability | Olera.care",5,4,5,0.6,0.4,20.5,1.25,17,0,0
"Linden Oaks An Evergreen Community, Oshkosh WI: Pricing & Availability | Olera.care",5,4,4,0.75,0.25,19,1.25,16,0,0
"Lorenz Senior Housing, Redding CA: Pricing & Availability | Olera.care",5,3,3,1,0,34.333333333333336,1.6666666666666667,12,0,0
"Loving Care Adult Foster Care, Flint MI: Pricing & Availability | Olera.care",5,2,2,1,0,9.5,2.5,10,0,0
"Lutheran Hillside Village, Peoria IL: Pricing & Availability | Olera.care",5,4,4,0.5,0.5,25,1.25,17,0,0
"Magnolia Wood, Prattville AL: Pricing & Availability | Olera.care",5,4,5,0.2,0.8,5.5,1.25,18,0,0
"Marty's Personal Care, Dayton OH: Pricing & Availability | Olera.care",5,4,4,0.5,0.5,55.5,1.25,16,0,0
"Maverick Home Health Agency, Del Rio TX: Pricing & Availability | Olera.care",5,4,5,0.2,0.8,5.75,1.25,17,0,0
"Mercy Oaks Village, Redding CA: Pricing & Availability | Olera.care",5,5,5,0.6,0.4,34,1,20,0,0
"Mt. Carmel Apartments, Utica NY: Pricing & Availability | Olera.care",5,3,3,1,0,35,1.6666666666666667,14,0,0
"My Home, Hicksville NY: Pricing & Availability | Olera.care",5,2,2,1,0,27.5,2.5,13,0,0
"New Living Options, Corona CA: Pricing & Availability | Olera.care",5,5,5,0.6,0.4,12.2,1,18,0,0
"Newport Senior Village (NSV Management), Costa Mesa CA: Pricing & Availability | Olera.care",5,4,4,0.25,0.75,0,1.25,13,0,0
"No Place Like Home Care, Rowlett TX: Pricing & Availability | Olera.care",5,3,3,1,0,55.333333333333336,1.6666666666666667,14,0,0
"Northern Oaks Senior Living, Fargo ND: Pricing & Availability | Olera.care",5,4,4,1,0,39.25,1.25,18,0,0
"Oakshire Apartments, Reading PA: Pricing & Availability | Olera.care",5,5,5,0.8,0.2,33.2,1,22,0,0
"Paloma Senior Village, Laredo TX: Pricing & Availability | Olera.care",5,3,3,1,0,20,1.6666666666666667,17,0,0
"Pasa Alta Manor Residential Care Centers, Pasadena CA: Pricing & Availability | Olera.care",5,3,4,0.25,0.75,12,1.6666666666666667,17,0,0
"Peaceful Place Home Care, Monroe NC: Pricing & Availability | Olera.care",5,3,5,0.4,0.6,20.666666666666668,1.6666666666666667,17,0,0
"Phoenician Home Care, Phoenix AZ: Pricing & Availability | Olera.care",5,5,5,0,1,0,1,15,0,0
"Plantation Villas, Freeport TX: Pricing & Availability | Olera.care",5,1,2,1,0,197,5,15,0,0
"Pleasant Villa Apartments- Quantum Investment Group, Fairfield OH: Pricing & Availability | Olera.care",5,5,6,0.6666666666666666,0.3333333333333333,58,1,21,0,0
"Preferred Home Health Care & Nursing Services, Jersey City NJ: Pricing & Availability | Olera.care",5,3,3,0.6666666666666666,0.3333333333333333,76.33333333333333,1.6666666666666667,16,0,0
"Rescare Homecare, Kent WA: Pricing & Availability | Olera.care",5,2,3,0.6666666666666666,0.3333333333333333,23,2.5,13,0,0
"Saint Elizabeth Home Care, formerly Cathleen Naughton Associates, Warwick RI: Pricing & Availability | Olera.care",5,4,4,0.75,0.25,36.5,1.25,18,0,0
"Seasons of Columbus, Columbus MS: Pricing & Availability | Olera.care",5,4,4,0.5,0.5,8.5,1.25,15,0,0
"Senior Villa Apartments, Ogden UT: Pricing & Availability | Olera.care",5,4,4,0.75,0.25,32,1.25,17,0,0
"Seton Residence, Evansville IN: Pricing & Availability | Olera.care",5,5,5,0.4,0.6,12.2,1,20,0,0
"Shag Cedar River Court Senior Living Apartments, Renton WA: Pricing & Availability | Olera.care",5,5,5,0.8,0.2,37.8,1,21,0,0
"Shalom Park, Aurora CO: Pricing & Availability | Olera.care",5,4,4,0.75,0.25,15.5,1.25,17,0,0
"South Court Senior Villas, Medina OH: Pricing & Availability | Olera.care",5,5,5,0.6,0.4,17.2,1,18,0,0
"Southeast Home Care & Respiratory Services, Aiken SC: Pricing & Availability | Olera.care",5,4,5,1,0,28,1.25,17,0,0
"Spero Heritage Homes, Watertown WI: Pricing & Availability | Olera.care",5,4,5,0.6,0.4,38.75,1.25,20,0,0
"St Fidelis Friary, Appleton WI: Pricing & Availability | Olera.care",5,3,4,0.5,0.5,22,1.6666666666666667,16,0,0
"St Sarkis Towers, Dearborn MI: Pricing & Availability | Olera.care",5,4,5,0.4,0.6,18,1.25,16,0,0
"St. Bernards Benedictine Manor, Jonesboro AR: Pricing & Availability | Olera.care",5,5,5,0.4,0.6,23.2,1,19,0,0
"St. Catherine Manor Apartments aka Dunmore Senior Housing, Scranton PA: Pricing & Availability | Olera.care",5,3,5,0.4,0.6,25.666666666666668,1.6666666666666667,15,0,0
"St. John's United Chapel Court Apartments, Billings MT: Pricing & Availability | Olera.care",5,5,5,0.8,0.2,39,1,21,0,0
"Stinvil Home Care, Stratford CT: Pricing & Availability | Olera.care",5,2,4,0.25,0.75,42,2.5,12,0,0
"Strong Care Home, San Diego CA: Pricing & Availability | Olera.care",5,5,5,0.6,0.4,37.6,1,23,0,0
"Summer House Memory Care at Wesley Palms, San Diego CA: Pricing & Availability | Olera.care",5,3,4,0.75,0.25,111.33333333333333,1.6666666666666667,18,0,0
"Sungate Villa Senior Community 2, Prescott Valley AZ: Pricing & Availability | Olera.care",5,5,5,0.6,0.4,20.4,1,19,0,0
"Sutter Care at Home - Santa Cruz (Home Health), Santa Cruz CA: Pricing & Availability | Olera.care",5,4,4,0.75,0.25,33,1.25,18,0,0
"TSN Home Health Care, Calumet City IL: Pricing & Availability | Olera.care",5,3,3,0.6666666666666666,0.3333333333333333,11,1.6666666666666667,16,0,0
"Temrowski Eldercare, Detroit MI: Pricing & Availability | Olera.care",5,4,4,1,0,72,1.25,18,0,0
"The Cottages of Petaluma, Petaluma CA: Pricing & Availability | Olera.care",5,5,5,0.8,0.2,51.8,1,20,0,0
"The Healthcare Center at Buck Creek, Alabaster AL: Pricing & Availability | Olera.care",5,3,4,0.75,0.25,62,1.6666666666666667,16,0,0
"The Marsh at Carolina Park, Mount Pleasant SC: Pricing & Availability | Olera.care",5,1,3,0.6666666666666666,0.3333333333333333,123,5,13,0,0
"The Meadows, Merritt Island FL: Pricing & Availability | Olera.care",5,5,5,0,1,0,1,15,0,0
"The Myerling, Bloomington IL: Pricing & Availability | Olera.care",5,3,4,0.5,0.5,22,1.6666666666666667,13,0,0
"The Oasis at Coral Reef, Miami FL: Pricing & Availability | Olera.care",5,4,4,1,0,32.75,1.25,14,0,0
"The Shaw Homes, Cleburne TX: Pricing & Availability | Olera.care",5,4,4,1,0,114.25,1.25,19,0,0
"Torres Primary Home Care, Laredo TX: Pricing & Availability | Olera.care",5,5,5,0.4,0.6,127.6,1,19,0,0
"Trinity Care Center, Round Rock TX: Pricing & Availability | Olera.care",5,3,5,0.6,0.4,91.66666666666667,1.6666666666666667,17,0,0
"Via Linda Assisted Living, Scottsdale AZ: Pricing & Availability | Olera.care",5,4,5,0.6,0.4,19,1.25,18,0,0
"Villa St Joseph Franciscan, La Crosse WI: Pricing & Availability | Olera.care",5,4,4,0.75,0.25,18.75,1.25,17,0,0
"Vintage Life Personal Care Home, La Porte TX: Pricing & Availability | Olera.care",5,3,3,0.6666666666666666,0.3333333333333333,19,1.6666666666666667,16,0,0
"Visiting Angels, Loveland CO: Pricing & Availability | Olera.care",5,2,2,0.5,0.5,24.5,2.5,10,0,0
"Visiting Angels, Washington DC: Pricing & Availability | Olera.care",5,2,4,0.75,0.25,0,2.5,8,0,0
"Welcome Home, Ceres CA: Pricing & Availability | Olera.care",5,5,5,1,0,15.2,1,20,0,0
"West Side Center - Special Needs Long Term Care Facility, West Valley City UT: Pricing & Availability | Olera.care",5,4,5,0.4,0.6,12,1.25,18,0,0
"Westwood Oaks Independent Living - A Riverside Senior Life Community, Kankakee IL: Pricing & Availability | Olera.care",5,2,2,1,0,54.5,2.5,13,0,0
"55+ Oxford Park Apartments, East Los Angeles CA: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,14.333333333333334,1.3333333333333333,12,0,0
"Abarim Home Healthcare, Albuquerque NM: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,16,1.3333333333333333,13,0,0
"Abbot Senior Living, Zanesville OH: Pricing & Availability | Olera.care",4,2,2,1,0,76.5,2,4,0,0
"Accel at College Station, Navasota TX: Pricing & Availability | Olera.care",4,4,4,0,1,0,1,12,0,0
"Albertine Home, Hammond IN: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,67,1.3333333333333333,15,0,0
"Alician Senior Apartments, Upper Darby PA: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,31.25,1,6,0,0
"All About Home Care, Houston TX: Pricing & Availability | Olera.care",4,2,2,1,0,71,2,8,0,0
"All Star Primary Home Care, Mission TX: Pricing & Availability | Olera.care",4,2,4,0.25,0.75,22,2,11,0,0
"All Together Home Health Care, Chicago Heights IL: Pricing & Availability | Olera.care",4,2,2,0.5,0.5,40.5,2,12,0,0
"Ambrose Hills Town Homes, DeSoto TX: Pricing & Availability | Olera.care",4,3,4,0.25,0.75,5,1.3333333333333333,12,0,0
"Amy Neal Retirement Center, Kingman AZ: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,17.75,1,15,0,0
"Angel Care of New Mexico, Las Cruces NM: Pricing & Availability | Olera.care",4,2,4,0.25,0.75,10,2,11,0,0
"Angels Around the Clock Homecare, Memphis TN: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,16.25,1,14,0,0
"Angels on Call Home Care, Reading PA: Pricing & Availability | Olera.care",4,2,4,0.25,0.75,0,2,11,0,0
"Anthony Place Senior Apartments, Yorkville IL: Pricing & Availability | Olera.care",4,4,4,1,0,75.75,1,5,0,0
"Applewood Pointe of Champlin, Champlin MN: Pricing & Availability | Olera.care",4,2,4,0.75,0.25,30.5,2,10,0,0
"Arbor Vista Senior Apartments, Livermore CA: Pricing & Availability | Olera.care",4,3,4,1,0,58,1.3333333333333333,15,0,0
"Armed Forces Retirement Home - Washington DC, Washington DC: Pricing & Availability | Olera.care",4,2,2,1,0,7.5,2,6,0,0
"Assisted Living of Westchester, Miami FL: Pricing & Availability | Olera.care",4,3,3,1,0,32.333333333333336,1.3333333333333333,14,0,0
"Audubon Retirement Village, New Orleans LA: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,21.25,1,15,0,0
"Avir at Portland, Corpus Christi TX: Pricing & Availability | Olera.care",4,3,3,1,0,75.33333333333333,1.3333333333333333,14,0,0
"Azotea Senior Community, Alamogordo NM: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,62.5,1,17,0,0
"Baraka Home Care, Burnsville MN: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,10.5,1,17,0,0
"Bella Home Care, Delaware OH: Pricing & Availability | Olera.care",4,2,2,1,0,279.5,2,12,0,0
"Bella Vista Transitional Care Center, San Luis Obispo CA: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,24.666666666666668,1.3333333333333333,15,0,0
"Belmont Cove, Yukon OK: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,19.75,1,16,0,0
"Best of Friends Home Care Services, Delaware OH: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,20,1,17,0,0
"Boone Ridge Senior Living Community, Salem OR: Pricing & Availability | Olera.care",4,3,4,0.75,0.25,33.333333333333336,1.3333333333333333,5,0,0
"Brandon Oaks Life Plan Community, Roanoke VA: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,17.25,1,16,0,0
"Broomfield Silvercrest, Broomfield CO: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,60,1,17,0,0
"By Faith Home Care Services, Rocky Mount NC: Pricing & Availability | Olera.care",4,3,3,0.3333333333333333,0.6666666666666666,9.333333333333334,1.3333333333333333,12,0,0
"CSI Caregiver Services, Palm Bay FL: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,19.75,1,14,0,0
"CalCare Home Health, Pomona CA: Pricing & Availability | Olera.care",4,2,2,1,0,81,2,11,0,0
"Care For U Plus, Cherry Hill NJ: Pricing & Availability | Olera.care",4,2,4,0.5,0.5,57,2,12,0,0
"Carevora Home Care Agency, Irving TX: Pricing & Availability | Olera.care",4,1,1,1,0,26,4,7,0,0
"Caring Professionals, Hempstead NY: Pricing & Availability | Olera.care",4,3,3,1,0,15,1.3333333333333333,10,0,0
"Cedarfield, Richmond VA: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,75,1,14,0,0
"Chandler Park Assisted Living, Bowling Green KY: Pricing & Availability | Olera.care",4,2,2,1,0,180,2,4,0,0
"Chelsea Gardens Skilled Nursing & Rehab Center, Missouri City TX: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,6,1,14,0,0
"Claremont Village Assisted Living Program, Bronx NY: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,41.75,1,15,0,0
"Coastal Home Care of Statesboro, Statesboro GA: Pricing & Availability | Olera.care",4,2,3,0.6666666666666666,0.3333333333333333,22.5,2,11,0,0
"Colonial at Home, Hamilton OH: Pricing & Availability | Olera.care",4,3,3,1,0,92.33333333333333,1.3333333333333333,16,0,0
"Compassionate Home HealthCare Agency, Burlington MA: Pricing & Availability | Olera.care",4,2,5,0.6,0.4,26,2,18,0,0
"Cornerstone Caregiving, Laredo TX: Pricing & Availability | Olera.care",4,3,3,1,0,21,1.3333333333333333,10,0,0
"Cornerstone at Barnegat 55+, Barnegat NJ: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,39.25,1,16,0,0
"Cottages At Riverhouse, Salisbury MD: Pricing & Availability | Olera.care",4,4,4,1,0,27.5,1,17,0,0
"Covenant Living of Florida, Plantation FL: Pricing & Availability | Olera.care",4,4,4,0,1,0,1,12,0,0
"Cranford Lincoln Senior Apartments, Cranford NJ: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,15,1,16,0,0
"Crowfield Greene Senior Living, Goose Creek SC: Pricing & Availability | Olera.care",4,1,1,1,0,45,4,10,0,0
"Danville Independent Living, Danville IL: Pricing & Availability | Olera.care",4,2,2,1,0,42,2,10,0,0
"Debra's In-Home Private Care, Ithaca NY: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,27,1,17,0,0
"Diana’s Angels Home Care, Inc., Mount Vernon NY: Pricing & Availability | Olera.care",4,3,3,1,0,9.666666666666666,1.3333333333333333,11,0,0
"Dignity Care Home, Salina KS: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,179.33333333333334,1.3333333333333333,11,0,0
"Divine Rehabilitation and Nursing at Honeytown, Wooster OH: Pricing & Availability | Olera.care",4,2,3,0.3333333333333333,0.6666666666666666,14,2,12,0,0
"Doreen Home Health Care, Norfolk VA: Pricing & Availability | Olera.care",4,3,4,0.75,0.25,49.666666666666664,1.3333333333333333,14,0,0
"Durango Gardens Senior Living, Las Vegas NV: Pricing & Availability | Olera.care",4,2,3,0.6666666666666666,0.3333333333333333,36.5,2,9,0,0
"East Fair Terrace Senior Apartments, Gresham OR: Pricing & Availability | Olera.care",4,4,4,0.25,0.75,112.75,1,17,0,0
"Edelweiss Home, Santa Barbara CA: Pricing & Availability | Olera.care",4,2,3,0.6666666666666666,0.3333333333333333,317,2,16,0,0
"Elite Care Home Care Services, Gulfport MS: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,22.75,1,16,0,0
"Emerald Health and Wellness, Stockton CA: Pricing & Availability | Olera.care",4,4,4,0.25,0.75,1.5,1,13,0,0
"Enhabit Home Health, Humble TX: Pricing & Availability | Olera.care",4,2,2,1,0,145.5,2,9,0,0
"Erie Independence House, Erie PA: Pricing & Availability | Olera.care",4,2,3,0.6666666666666666,0.3333333333333333,47,2,13,0,0
"European Service At Home, Inc., Chicago IL: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,17.333333333333332,1.3333333333333333,12,0,0
"Evergreen Health Care Management, Annandale VA: Pricing & Availability | Olera.care",4,4,4,0.25,0.75,2.75,1,14,0,0
"Everywhere Is Home Katy, Katy TX: Pricing & Availability | Olera.care",4,4,4,1,0,69,1,17,0,0
"Exceptional Hearts Home Care Agency, Allentown PA: Pricing & Availability | Olera.care",4,3,4,0.5,0.5,23,1.3333333333333333,13,0,0
"FIVE STAR The Palms of Fort Myers, Fort Myers FL: Pricing & Availability | Olera.care",4,3,4,0.75,0.25,29,1.3333333333333333,16,0,0
"Faith House, Birmingham AL: Pricing & Availability | Olera.care",4,4,4,0.25,0.75,14,1,16,0,0
"First Montclair House, Montclair NJ: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,12.333333333333334,1.3333333333333333,9,0,0
"Gardens of Somerset, Monroe LA: Pricing & Availability | Olera.care",4,4,4,1,0,32.75,1,17,0,0
"Gaspy Home Healthcare, Houston TX: Pricing & Availability | Olera.care",4,1,1,1,0,12,4,8,0,0
"GenCare Lifestyle Granite Falls at The Village, Marysville WA: Pricing & Availability | Olera.care",4,1,4,0.5,0.5,44,4,11,0,0
"Ginnie Mae Residence Care, Thomasville NC: Pricing & Availability | Olera.care",4,3,3,0.3333333333333333,0.6666666666666666,3.3333333333333335,1.3333333333333333,11,0,0
"Glover Plaza, Wilmington NC: Pricing & Availability | Olera.care",4,4,4,0.25,0.75,13.75,1,14,0,0
"Golden Home Services, Roswell GA: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,9.75,1,15,0,0
"HMH JFK at Home, Edison NJ: Pricing & Availability | Olera.care",4,1,4,0.25,0.75,37,4,10,0,0
"Hackensack Meridian At Home - Home Health Services, Wall NJ: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,17,1,17,0,0
"Hamaspik Homecare, Bronx NY: Pricing & Availability | Olera.care",4,2,2,0.5,0.5,46,2,12,0,0
"Happy Hearts Adult Care and Living, Euclid OH: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,50.75,1,15,0,0
"Harmony Home Caregivers, Fort Mill SC: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,88.33333333333333,1.3333333333333333,13,0,0
"Harvestmen Home Healthcare Agency, Danville VA: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,3,1.3333333333333333,9,0,0
"Heaven On Earth Network, Lake Charles LA: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,12.75,1,16,0,0
"Heaven's Helpers Inc., Honolulu HI: Pricing & Availability | Olera.care",4,1,1,1,0,229,4,8,0,0
"Heavenly Senior Living, Springfield OR: Pricing & Availability | Olera.care",4,3,3,0.3333333333333333,0.6666666666666666,34.666666666666664,1.3333333333333333,13,0,0
"Help at Home, Oak Lawn IL: Pricing & Availability | Olera.care",4,3,4,0.75,0.25,77,1.3333333333333333,17,0,0
"Helping Hands Homecare, Fayetteville AR: Pricing & Availability | Olera.care",4,3,3,0.3333333333333333,0.6666666666666666,3,1.3333333333333333,14,0,0
"Heritage Pointe of Fort Wayne, Fort Wayne IN: Pricing & Availability | Olera.care",4,2,2,1,0,25,2,13,0,0
"Hickory Hall Memory Care, Indianapolis IN: Pricing & Availability | Olera.care",4,3,3,1,0,9,1.3333333333333333,12,0,0
"Hinds County Nursing & Rehab, Jackson MS: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,14.75,1,15,0,0
"HisGrip Home Care, Alpharetta GA: Pricing & Availability | Olera.care",4,2,3,0.3333333333333333,0.6666666666666666,10.5,2,12,0,0
"Home Care For You, West New York NJ: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,20.75,1,10,0,0
"Home Helpers Home Care of Evansville, Evansville IN: Pricing & Availability | Olera.care",4,1,4,0.75,0.25,19,4,9,0,0
"Hookston Senior Homes, Pleasant Hill CA: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,11.25,1,15,0,0
"Huntington Retirement, Torrance CA: Pricing & Availability | Olera.care",4,2,3,0.6666666666666666,0.3333333333333333,4,2,9,0,0
"Ijn Adult Personal Care Home, Atlanta GA: Pricing & Availability | Olera.care",4,2,2,0.5,0.5,18,2,11,0,0
"Indiana HomeCare Northwest, Valparaiso IN: Pricing & Availability | Olera.care",4,3,3,1,0,23,1.3333333333333333,14,0,0
"Ingrid's USA, Hammond IN: Pricing & Availability | Olera.care",4,2,3,0.6666666666666666,0.3333333333333333,9,2,10,0,0
"Inﬁnite Care of Alaska, Anchorage AK: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,18.25,1,17,0,0
"J C Bull Apartments, Spartanburg SC: Pricing & Availability | Olera.care",4,2,2,0.5,0.5,38.5,2,10,0,0
"J N Care Home, Oxnard CA: Pricing & Availability | Olera.care",4,3,3,1,0,25.666666666666668,1.3333333333333333,16,0,0
"Jefferson Meadows, Detroit MI: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,87,1.3333333333333333,13,0,0
"Jewish Home, Rochester NY: Pricing & Availability | Olera.care",4,4,4,0.25,0.75,2.75,1,13,0,0
"Kahl Home, Davenport IA: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,42.25,1,14,0,0
"Karing Hearts Residential Assisted Living, West Palm Beach FL: Pricing & Availability | Olera.care",4,2,2,0.5,0.5,4.5,2,10,0,0
"Lake Haven Nursing and Rehab Center, Dunedin FL: Pricing & Availability | Olera.care",4,2,2,1,0,75,2,15,0,0
"Lasting Love Homecare, Bismarck ND: Pricing & Availability | Olera.care",4,4,4,0.25,0.75,0.25,1,12,0,0
"Legacy Perrysburg, Perrysburg OH: Pricing & Availability | Olera.care",4,4,4,1,0,31.25,1,16,0,0
"Lenity Solutions In-Home Companion Care, Fresno CA: Pricing & Availability | Olera.care",4,3,4,0.5,0.5,8,1.3333333333333333,14,0,0
"Life Enriching Communities, Cincinnati OH: Pricing & Availability | Olera.care",4,1,1,1,0,71,4,8,0,0
"Macneal Home Care & Hospice, Berwyn IL: Pricing & Availability | Olera.care",4,4,5,0.8,0.2,43.75,1,25,0,0
"Malta Manor, Syracuse NY: Pricing & Availability | Olera.care",4,2,4,0.25,0.75,12.5,2,11,0,0
"Marian Center of St Paul, St. Paul MN: Pricing & Availability | Olera.care",4,2,3,1,0,63.5,2,12,0,0
"Meadowlark Adult Care Home, Wichita KS: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,46.666666666666664,1.3333333333333333,14,0,0
"Medical City Healthcare at Home, Irving TX: Pricing & Availability | Olera.care",4,2,2,0.5,0.5,33,2,13,0,0
"Melrose Commons Senior Rsdncs, Melrose Park IL: Pricing & Availability | Olera.care",4,2,2,0.5,0.5,5,2,8,0,0
"Memorial Driftwood Nursing Center, Gulfport MS: Pricing & Availability | Olera.care",4,1,2,1,0,46,4,9,0,0
"Mercy Home Care, Cherry Hill NJ: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,44,1.3333333333333333,12,0,0
"Mir Home Care, Brookhaven GA: Pricing & Availability | Olera.care",4,1,3,0.3333333333333333,0.6666666666666666,11,4,9,0,0
"Morada Quintessence, Albuquerque NM: Pricing & Availability | Olera.care",4,2,2,1,0,207.5,2,11,0,0
Morning Pointe of Lexington East - Olera,4,4,4,1,0,21.25,1,13,0,0
"Nazareth House, San Diego CA: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,33.666666666666664,1.3333333333333333,12,0,0
"New Beginnings Residential Living, Indianapolis IN: Pricing & Availability | Olera.care",4,2,3,0.3333333333333333,0.6666666666666666,1.5,2,10,0,0
"New Life Home Health Services, Huntington Beach CA: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,49,1,17,0,0
"Noble House Adult Care Home, Gresham OR: Pricing & Availability | Olera.care",4,3,4,0.5,0.5,23,1.3333333333333333,15,0,0
"North Gables, Blaine MN: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,19.25,1,14,0,0
"Nottingham Gardens, Parkville MD: Pricing & Availability | Olera.care",4,4,4,0,1,1.75,1,13,0,0
"Oak Leaf Manor, Roswell GA: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,42,1,16,0,0
"Oak Street Senior Apartments, Flint MI: Pricing & Availability | Olera.care",4,3,4,0.5,0.5,11.666666666666666,1.3333333333333333,13,0,0
"Oasis Home Health Care, Casa Grande AZ: Pricing & Availability | Olera.care",4,4,4,0.25,0.75,9.25,1,15,0,0
"Open Wings in Home Care, Pine Bluff AR: Pricing & Availability | Olera.care",4,3,4,0.75,0.25,20.333333333333332,1.3333333333333333,14,0,0
"Our Promise Care Homes at Wake Drive, Wake Forest NC: Pricing & Availability | Olera.care",4,3,4,0.75,0.25,78.33333333333333,1.3333333333333333,14,0,0
"Overland Court Apartments, Los Banos CA: Pricing & Availability | Olera.care",4,1,2,1,0,82,4,10,0,0
