Top pages,Clicks,Impressions,CTR,Position
https://olera.care/provider/vista-village,1,554,0.18%,42.79
https://olera.care/assisted-living/louisiana/lafayette,1,439,0.23%,44.83
https://olera.care/provider/uw-health-care-direct,1,413,0.24%,10.15
https://olera.care/provider/kingswood-reserve-luxury-senior-living,1,382,0.26%,11.69
https://olera.care/assisted-living/kansas/olathe,1,330,0.3%,59.85
https://olera.care/caregiver-support/does-blue-cross-blue-shield-cover-caregiver-expenses#introduction,1,322,0.31%,6.32
https://olera.care/provider/true-care-home-care-bronx,1,304,0.33%,8.97
https://olera.care/provider/st-jude-s-nursing-facility,1,303,0.33%,9.59
https://olera.care/provider/highland-park-care-center-pa,1,300,0.33%,44.83
https://olera.care/provider/covenant-living-at-inverness,1,294,0.34%,5.74
https://olera.care/caregiver-support/elder-transportation-services-a-guide-to-safe-and-reliable-options,1,284,0.35%,13.79
https://olera.care/assisted-living/oklahoma/oklahoma-city,1,274,0.36%,49.14
https://olera.care/home-care/illinois/naperville,1,267,0.37%,50.84
https://olera.care/nursing-home/north-dakota/fargo,1,255,0.39%,47.1
https://olera.care/provider/avir-at-arlington-tx,1,240,0.42%,9.98
https://olera.care/home-care/texas/tyler,1,238,0.42%,33.8
https://olera.care/caregiver-support/compensating-family-caregivers-understanding-medicaid-friendly-personal-care-agreements,1,224,0.45%,8.57
https://olera.care/provider/the-courts-at-four-seasons-at-beaumont,1,215,0.47%,28.43
https://olera.care/caregiver-forum,1,214,0.47%,9.66
https://olera.care/nursing-home/ohio,1,213,0.47%,46.19
https://olera.care/assisted-living/ohio/toledo,1,213,0.47%,49.95
https://olera.care/waiver-library/texas/texas-medicaid-for-the-elderly-and-people-with-disabilities,1,212,0.47%,35.92
https://olera.care/provider/golden-home-services,1,211,0.47%,4.16
https://olera.care/provider/windsor-place-at-home-care,1,211,0.47%,15.61
https://olera.care/provider/trinity-woods,1,209,0.48%,14.23
https://olera.care/provider/family-tree-private-care-tx-denton,1,208,0.48%,65.19
https://olera.care/provider/golden-living-senior-apartments,1,206,0.49%,27.94
https://olera.care/provider/restore-home-healthcare-of-broken-arrow-home-health,1,203,0.49%,31.23
https://olera.care/assisted-living/arizona/phoenix,1,200,0.5%,57.26
https://olera.care/provider/trenton-gardens-rehabilitation-and-nursing-center,1,194,0.52%,14.6
https://olera.care/provider/caregivers-for-seniors,1,186,0.54%,29.26
https://olera.care/assisted-living/virginia/lynchburg,1,186,0.54%,54.5
https://olera.care/provider/white-glove-community-care-ny,1,182,0.55%,9.46
https://olera.care/provider/willow-springs-healthcare-center-formerly-promedica-manorcare-palm-desert,1,181,0.55%,13.76
https://olera.care/home-care/south-carolina/spartanburg,1,180,0.56%,52.56
https://olera.care/provider/azalea-heights,1,179,0.56%,9.82
https://olera.care/provider/oak-leaf-manor,1,177,0.56%,16.91
https://olera.care/provider/green-house-homes,1,176,0.57%,53.03
https://olera.care/provider/preferred-transitions-home-health-care,1,172,0.58%,6.92
https://olera.care/nursing-home/ohio/cleveland,1,172,0.58%,40.49
https://olera.care/provider/one-homecare-solutions,1,170,0.59%,10.71
https://olera.care/provider/greenfield-manor,1,170,0.59%,27.65
https://olera.care/provider/oklahoma-memory-care-institute,1,167,0.6%,39.69
https://olera.care/provider/zahav-of-berwyn,1,166,0.6%,10.87
https://olera.care/provider/morgantown-heights,1,166,0.6%,12.13
https://olera.care/provider/always-home-care-nj-clifton,1,164,0.61%,21.65
https://olera.care/provider/the-blake-at-tyler,1,161,0.62%,10.81
https://olera.care/assisted-living/texas/katy,1,159,0.63%,43.2
https://olera.care/provider/avir-at-portland,1,157,0.64%,6.57
https://olera.care/assisted-living/michigan/canton,1,157,0.64%,35.08
https://olera.care/provider/st-bernards-villa,1,156,0.64%,14.45
https://olera.care/provider/compassionate-care-homes-llc,1,156,0.64%,47.45
https://olera.care/provider/southeast-home-care-respiratory-services,1,155,0.65%,14.83
https://olera.care/home-care/ok/oklahoma-city,1,154,0.65%,60.5
https://olera.care/provider/river-oaks-senior-living-community,1,151,0.66%,26.36
https://olera.care/provider/alpha-care-home-health-services-of-nj,1,148,0.68%,7.87
https://olera.care/provider/haymount-manor-apartments,1,147,0.68%,8.5
https://olera.care/provider/deep-creek-rehab-nursing-center,1,147,0.68%,16.95
https://olera.care/home-care/north-dakota,1,147,0.68%,24.18
https://olera.care/provider/pink-angels-home-caregivers,1,145,0.69%,6.79
https://olera.care/provider/trinity-in-home-care,1,145,0.69%,9.79
https://olera.care/provider/saint-elizabeth-home-care-formerly-cathleen-naughton-associates,1,144,0.69%,7.17
https://olera.care/provider/prosperity-health-care,1,143,0.7%,8.45
https://olera.care/provider/help-at-home-pa-erie,1,143,0.7%,9.84
https://olera.care/provider/briarwood-nursing-and-rehab,1,142,0.7%,12.23
https://olera.care/assisted-living/nv/reno,1,142,0.7%,46.13
https://olera.care/provider/shore-park-hi-rise,1,141,0.71%,26.59
https://olera.care/provider/las-alturas-nursing-transitional-care,1,140,0.71%,17.51
https://olera.care/provider/abarim-home-healthcare,1,139,0.72%,4.7
https://olera.care/provider/help-at-home-pa-scranton,1,138,0.72%,8.01
https://olera.care/provider/silverline-staff-home-health,1,138,0.72%,8.2
https://olera.care/provider/agnes-home-healthcare,1,138,0.72%,22.91
https://olera.care/provider/santa-fe-primary-home-care-services,1,137,0.73%,5.42
https://olera.care/waiver-library/idaho/aged-and-disabled-a-d-waiver,1,136,0.74%,8.38
https://olera.care/provider/first-choice-in-home-care-wa-renton,1,136,0.74%,8.91
https://olera.care/provider/gardens-of-somerset,1,135,0.74%,9.92
https://olera.care/provider/maplewood-senior-active-living,1,135,0.74%,11.44
https://olera.care/assisted-living/pennsylvania/lancaster,1,135,0.74%,55.59
https://olera.care/provider/lake-norman-home-health,1,134,0.75%,11.48
https://olera.care/provider/silver-creek-nursing-and-rehab,1,133,0.75%,8.67
https://olera.care/provider/the-retreat-alzheimer-s-speciality-care,1,132,0.76%,16.92
https://olera.care/provider/maulin-home-care-services,1,131,0.76%,6.66
https://olera.care/provider/willows-retirement-living,1,131,0.76%,16.85
https://olera.care/independent-living/south-carolina/rock-hill,1,131,0.76%,53.25
https://olera.care/independent-living/tennessee/knoxville,1,131,0.76%,61.81
https://olera.care/provider/park-david-senior-apartments,1,130,0.77%,16.49
https://olera.care/provider/at-home-personal-care-services,1,128,0.78%,25.09
https://olera.care/provider/brookdale-senior-living-milwaukee-office,1,127,0.79%,9.31
https://olera.care/provider/all-american-home-care-agency-harrisburg-pa,1,127,0.79%,11.34
https://olera.care/provider/cornerstone-at-barnegat-55,1,126,0.79%,10.02
https://olera.care/provider/constant-care-247,1,125,0.8%,8.49
https://olera.care/provider/always-compassionate-home-care-white-plains-office,1,124,0.81%,10.17
https://olera.care/caregiver-support/are-caregiver-expenses-tax-deductible,1,124,0.81%,25.93
https://olera.care/provider/visiting-angels-ks,1,123,0.81%,9.67
https://olera.care/provider/burlingame-skilled-nursing,1,123,0.81%,9.93
https://olera.care/provider/vista-pines-apartment-homes-senior-living,1,120,0.83%,13.07
https://olera.care/home-care/ohio/westerville,1,119,0.84%,43.71
https://olera.care/provider/montclair-park-assisted-living,1,119,0.84%,47.03
https://olera.care/provider/strong-care-home,1,118,0.85%,49.38
https://olera.care/provider/bellflower-terrace-senior-apartments,1,116,0.86%,8.38
https://olera.care/provider/aqua-home-care-orlando-fl,1,114,0.88%,13.04
https://olera.care/provider/evergreen-health-care-management,1,114,0.88%,13.28
https://olera.care/provider/vandever-house,1,114,0.88%,23.31
https://olera.care/provider/ashby-ponds,1,113,0.88%,11.35
https://olera.care/provider/woodland-senior-apartments,1,113,0.88%,32.49
https://olera.care/provider/eternal-life-adult-family-home,1,112,0.89%,6.36
https://olera.care/provider/peachtree-hills-place,1,111,0.9%,9.93
https://olera.care/provider/greens-at-gastonia,1,110,0.91%,24.18
https://olera.care/provider/la-guadalupana,1,109,0.92%,5.39
https://olera.care/provider/magnolia-estates-rehab-retirement,1,109,0.92%,9.59
https://olera.care/provider/fox-river-crossing-apartments,1,108,0.93%,10.27
https://olera.care/home-care/iowa/des-moines,1,108,0.93%,36.49
https://olera.care/provider/the-peak-center,1,107,0.93%,13.76
https://olera.care/provider/theracare-home-health-college-station,1,107,0.93%,21.3
https://olera.care/provider/accentcare-personal-care-services-tx-victoria,1,106,0.94%,7.79
https://olera.care/provider/good-neighbor-support-services,1,105,0.95%,9.82
https://olera.care/provider/village-center-care-home-health,1,105,0.95%,17.53
https://olera.care/provider/house-of-hope-tx,1,104,0.96%,3.1
https://olera.care/provider/help-at-home-il-oak-lawn,1,104,0.96%,8.24
https://olera.care/provider/the-legacy-at-st-joseph-s,1,103,0.97%,8.88
https://olera.care/provider/smith-tower-apartments,1,101,0.99%,6.61
https://olera.care/caregiver-support/find-top-house-and-yard-maintenance-services-for-seniors-enhance-your-living-space,1,101,0.99%,9.65
https://olera.care/provider/santa-fe-home-care-nm,1,101,0.99%,22.38
https://olera.care/provider/heavenly-heart-home-care,1,101,0.99%,38.94
https://olera.care/provider/rose-garden-an-active-55-community,1,100,1%,11.03
https://olera.care/provider/first-choice-assisted-living,1,99,1.01%,14.39
https://olera.care/provider/st-teresa-s-villa,1,98,1.02%,18.03
https://olera.care/assisted-living/texas/irving,1,98,1.02%,40.93
https://olera.care/home-health-care/delaware/wilmington,1,97,1.03%,45.6
https://olera.care/provider/alpha-home-care-services-fl,1,96,1.04%,12.91
https://olera.care/provider/elite-homecare-of-buckhead,1,96,1.04%,13.73
https://olera.care/provider/aunt-mae-s-home-care,1,95,1.05%,6.29
https://olera.care/provider/avila-home-care-md,1,95,1.05%,12.42
https://olera.care/provider/elite-care-home-care-services,1,95,1.05%,16.43
https://olera.care/provider/tangle-brush-villa-apartments-affordable-senior-housing,1,94,1.06%,3.91
https://olera.care/provider/american-medical-home-health-corpus-christi,1,94,1.06%,10.81
https://olera.care/provider/grady-s-walk,1,94,1.06%,21.24
https://olera.care/assisted-living/new-york/albany,1,94,1.06%,35.28
https://olera.care/waiver-library/ohio,1,94,1.06%,41.83
https://olera.care/senior-communities/ca/east-palo-alto,1,93,1.08%,64.72
https://olera.care/provider/missoula-manor,1,92,1.09%,8.43
https://olera.care/nursing-home/nc/raleigh,1,92,1.09%,27.65
https://olera.care/provider/bootheel-in-home-care-services,1,91,1.1%,10.63
https://olera.care/provider/tanis-valdez-village,1,91,1.1%,10.85
https://olera.care/provider/special-home-care,1,91,1.1%,23.73
https://olera.care/provider/better-home-health-care-ny,1,90,1.11%,9.13
https://olera.care/provider/morningside-of-fullerton,1,90,1.11%,10.63
https://olera.care/provider/highland-heights-health-rehabilitation,1,90,1.11%,60.92
https://olera.care/provider/best-choice-home-health-care,1,89,1.12%,11.4
https://olera.care/provider/patriot-home-care-allentown,1,89,1.12%,14.29
https://olera.care/provider/the-preserve-townhomes,1,88,1.14%,9.6
https://olera.care/provider/aura-home-health,1,88,1.14%,10.2
https://olera.care/provider/cornerstone-caregiving-ar-searcy,1,88,1.14%,12.65
https://olera.care/provider/z-best-home-care-inc,1,87,1.15%,8.37
https://olera.care/provider/visiting-angels-ut-ogden,1,87,1.15%,10.3
https://olera.care/provider/compassionate-friends-homecare,1,87,1.15%,13.86
https://olera.care/provider/oasis-home-health-agency-llc,1,87,1.15%,18.89
https://olera.care/assisted-living/minnesota/moorhead,1,87,1.15%,44.53
https://olera.care/provider/the-waters-of-memphis,1,86,1.16%,13.28
https://olera.care/provider/ann-s-dream-healthcare-llc,1,85,1.18%,5.62
https://olera.care/provider/meadowlark-adult-care-home,1,84,1.19%,10.71
https://olera.care/provider/melrose-assisted-living,1,83,1.2%,27.39
https://olera.care/provider/best-care-agency,1,82,1.22%,8.8
https://olera.care/provider/los-reyes-home-care,1,81,1.23%,6.64
https://olera.care/provider/creekside-apartments-ny,1,81,1.23%,10.33
https://olera.care/provider/santa-monica-christian-towers,1,80,1.25%,7
https://olera.care/provider/buchanan-cottages,1,77,1.3%,7.44
https://olera.care/provider/elara-caring-il-des-plaines,1,77,1.3%,16.55
https://olera.care/assisted-living/indiana/south-bend,1,77,1.3%,43.12
https://olera.care/provider/santiam-gardens-residential-care,1,76,1.32%,6.45
https://olera.care/provider/villa-caridad,1,76,1.32%,8.37
https://olera.care/provider/country-villa-claremont-healthcare-center,1,76,1.32%,24.24
https://olera.care/provider/hometown-care-community-caregivers,1,76,1.32%,24.92
https://olera.care/provider/kirby-park-villas-daisy-new-home-apartment,1,75,1.33%,8.84
https://olera.care/provider/new-horizons-in-home-care-or,1,74,1.35%,11.04
https://olera.care/provider/giving-home-health-care-nm-albuquerque,1,74,1.35%,17.08
https://olera.care/provider/bellbrook-estates-at-sabine,1,73,1.37%,4.04
https://olera.care/provider/mount-carmel-bluffs,1,73,1.37%,7.86
https://olera.care/provider/sutter-care-at-home-san-jose-hospice-of-the-valley,1,73,1.37%,12.14
https://olera.care/provider/central-carolina-home-care,1,73,1.37%,17.23
https://olera.care/provider/visiting-angels-co-loveland,1,72,1.39%,9.61
https://olera.care/provider/the-summit-at-chenal-valley-senior-living,1,72,1.39%,11.56
https://olera.care/provider/apollo-advanced-home-health-corporation,1,72,1.39%,12.36
https://olera.care/provider/avalon-care-center-portland,1,72,1.39%,13.18
https://olera.care/waiver-library/new-jersey/nj-liheap-low-income-home-energy-assistance-program,1,72,1.39%,26.12
https://olera.care/independent-living/florida/winter-haven,1,72,1.39%,49.49
https://olera.care/provider/downer-place-i-of-lssi,1,71,1.41%,9.24
https://olera.care/provider/girling-personal-care-tx-tyler,1,71,1.41%,29
https://olera.care/provider/home-health-care-agency-manhattan,1,71,1.41%,60.59
https://olera.care/provider/biscochito-homecare,1,70,1.43%,6.74
https://olera.care/provider/rolling-meadows,1,70,1.43%,7.74
https://olera.care/provider/arosa-san-gabriel-valley,1,70,1.43%,8.9
https://olera.care/provider/holly-court-assisted-living,1,70,1.43%,9.96
https://olera.care/provider/sahara-home-care,1,70,1.43%,26.07
https://olera.care/provider/the-concierge,1,70,1.43%,29
https://olera.care/provider/john-f-kennedy-towers-senior-housing,1,69,1.45%,8.46
https://olera.care/provider/the-lakewoods-senior-apartments,1,69,1.45%,8.58
https://olera.care/provider/lutheran-hillside-village,1,68,1.47%,9.37
https://olera.care/provider/marian-center-of-st-paul,1,68,1.47%,11.06
https://olera.care/waiver-library/connecticut/connecticut-home-care-program-for-elders-chcpe-waiver,1,68,1.47%,17.57
https://olera.care/provider/exceptional-hearts-home-care-agency,1,67,1.49%,7.78
https://olera.care/provider/villa-bella,1,67,1.49%,9.82
https://olera.care/provider/care-with-love-va,1,67,1.49%,13.24
https://olera.care/provider/able-life-care-services,1,67,1.49%,17.3
https://olera.care/provider/1st-choice-home-care-ar-jonesboro,1,66,1.52%,6.14
https://olera.care/provider/jessica-estates,1,66,1.52%,6.47
https://olera.care/provider/the-blossoms-at-fort-smith-rehab-nursing-center,1,66,1.52%,11.03
https://olera.care/nursing-home/wa/spokane,1,66,1.52%,74.29
https://olera.care/provider/torres-primary-home-care,1,65,1.54%,6.4
https://olera.care/waiver-library/idaho,1,65,1.54%,11.03
https://olera.care/provider/palmyra-richlyn-fern-gardens-senior-apartment-homes,1,65,1.54%,11.65
https://olera.care/provider/asbury-place,1,65,1.54%,16.12
https://olera.care/memory-care/south-carolina/greenville,1,65,1.54%,41.98
https://olera.care/provider/stallworth-afc-home,1,64,1.56%,5.94
https://olera.care/provider/archstone-care-center-where-everyone-is-family,1,64,1.56%,6.55
https://olera.care/provider/privatus-care-solutions-ct,1,64,1.56%,11.77
https://olera.care/provider/windsor-place-at-home-care-lawrence,1,64,1.56%,14.88
https://olera.care/provider/serenity-gardens-at-brick,1,64,1.56%,37.83
https://olera.care/assisted-living/nevada/las-vegas,1,64,1.56%,57.83
https://olera.care/provider/exceptional-living-centers,1,63,1.59%,6.98
https://olera.care/provider/answered-prayer-home-care-service,1,63,1.59%,7.7
https://olera.care/provider/heavenly-home-care-fl,1,63,1.59%,28.84
https://olera.care/provider/gloria-s-angels-home-health-care,1,62,1.61%,3.63
https://olera.care/provider/birdsong-place-villas,1,62,1.61%,8.73
https://olera.care/provider/cornerstone-caregiving-tx-laredo,1,62,1.61%,9.18
https://olera.care/provider/the-gardens-of-st-francis,1,62,1.61%,9.35
https://olera.care/provider/goldstar-living,1,62,1.61%,18.08
https://olera.care/waiver-library/north-carolina/community-alternatives-program-for-disabled-adults-cap-da,1,62,1.61%,23.08
https://olera.care/home-health-care/arizona/san-tan-valley,1,62,1.61%,44.32
https://olera.care/provider/luna-house-assisted-living,1,61,1.64%,4.95
https://olera.care/provider/cl-nica-hispana-dixie,1,61,1.64%,5.43
https://olera.care/provider/st-david-s-co-op-apartments,1,61,1.64%,7.03
https://olera.care/provider/visiting-angels-in-carmel,1,61,1.64%,8.44
https://olera.care/provider/park-pointe-village,1,61,1.64%,9.61
https://olera.care/provider/grand-villa-assisted-living-at-winston,1,61,1.64%,15.43
https://olera.care/provider/associated-home-care-ma-norwood,1,61,1.64%,15.49
https://olera.care/home-care/oklahoma/oklahoma-city,1,61,1.64%,64.33
https://olera.care/provider/allure-home-care-llc,1,60,1.67%,6.87
https://olera.care/home-care/california/lake-forest,1,60,1.67%,29.48
https://olera.care/provider/cobblestone-place-at-webster,1,59,1.69%,7.78
https://olera.care/provider/15-craigside,1,59,1.69%,10.47
https://olera.care/provider/st-james-place,1,59,1.69%,19.17
https://olera.care/provider/whispering-pines-personal-care-home,1,59,1.69%,21.47
https://olera.care/provider/pennybyrn,1,58,1.72%,7.97
https://olera.care/provider/sutter-care-at-home-santa-cruz-home-health,1,58,1.72%,11.05
https://olera.care/provider/douglas-gardens-v,1,58,1.72%,15.45
https://olera.care/provider/lakeland-seniors-apartments,1,58,1.72%,16.71
https://olera.care/provider/c-k-group-home,1,58,1.72%,17.47
https://olera.care/provider/vista-hermosa-at-vista-living-care,1,57,1.75%,5.56
https://olera.care/provider/oakshire-apartments,1,57,1.75%,6.58
https://olera.care/provider/dependable-care-services,1,57,1.75%,6.98
https://olera.care/provider/anson-park-senior,1,57,1.75%,9.44
https://olera.care/provider/all-about-you-homecare-ct,1,57,1.75%,18.68
https://olera.care/provider/legacy-home-health-care-of-marion-county,1,56,1.79%,8.61
https://olera.care/provider/visiting-angels-nc-wilmington,1,56,1.79%,9.79
https://olera.care/provider/brickyard-healthcare-willow-springs-care-center,1,56,1.79%,10.27
https://olera.care/provider/the-healthcare-center-at-buck-creek,1,56,1.79%,11.95
https://olera.care/provider/uptown-health-care-center,1,56,1.79%,21.89
https://olera.care/provider/reliant-at-home-tx,1,55,1.82%,5.76
https://olera.care/provider/love-hand-home-health,1,55,1.82%,7.18
https://olera.care/provider/our-summer-place,1,55,1.82%,9.58
https://olera.care/provider/sunrise-nursing-rehab-center,1,55,1.82%,11.07
https://olera.care/provider/arbor-landing-at-compass-pointe,1,55,1.82%,45.85
https://olera.care/contact,1,54,1.85%,2.13
https://olera.care/provider/the-lipton-house,1,54,1.85%,5.5
https://olera.care/provider/the-cottages-of-petaluma,1,54,1.85%,9.28
https://olera.care/provider/mount-washington-senior-apartments,1,54,1.85%,13.72
https://olera.care/home-health-care/new-mexico,1,54,1.85%,37.24
https://olera.care/waiver-library/rhode-island/long-term-services-and-supports-ltss-waiver,1,53,1.89%,8.06
https://olera.care/provider/pleasant-view-apartments,1,53,1.89%,8.38
https://olera.care/provider/grundy-tower,1,53,1.89%,8.66
https://olera.care/provider/southwestern-home-health-nm,1,53,1.89%,8.85
https://olera.care/provider/visiting-angels-home-care-wa,1,53,1.89%,12.42
https://olera.care/provider/sheffield-meadow-apartments,1,52,1.92%,6.4
https://olera.care/provider/landmark-commons,1,51,1.96%,6.57
https://olera.care/provider/clara-welty-retirement-apartments,1,51,1.96%,7.25
https://olera.care/provider/help-at-home-il-skokie,1,51,1.96%,8.37
https://olera.care/provider/bailey-s-grove-retirement-community,1,51,1.96%,8.65
https://olera.care/provider/kahl-home,1,51,1.96%,9.82
https://olera.care/provider/laurel-senior-living,1,51,1.96%,14.78
https://olera.care/provider/golden-hearts-home-care-ks,1,51,1.96%,15.18
https://olera.care/assisted-living/michigan/battle-creek,1,51,1.96%,39.55
https://olera.care/provider/homelink-home-care,1,50,2%,4.68
https://olera.care/provider/big-thompson-manor-ii,1,50,2%,5.74
https://olera.care/provider/star-living-ks,1,50,2%,7.34
https://olera.care/provider/montgomery-meadows,1,50,2%,7.8
https://olera.care/provider/alternative-home-care-services,1,50,2%,8.38
https://olera.care/provider/liberty-at-aliso,1,50,2%,8.78
https://olera.care/provider/the-reserve-at-napa-affordable-apartments-62,1,50,2%,10.9
https://olera.care/provider/village-gardens,1,49,2.04%,6.71
https://olera.care/provider/creative-home-care-solutions-inc,1,49,2.04%,7.02
https://olera.care/provider/detray-s-lakeview-meadows-55-community,1,49,2.04%,7.02
https://olera.care/provider/americare-wartburg,1,49,2.04%,12.31
https://olera.care/provider/all-ways-caring-homecare-charlotte-north-carolina,1,49,2.04%,13.08
https://olera.care/provider/all-n-one-home-health-agency-llc,1,49,2.04%,15.86
https://olera.care/nursing-home/north-carolina/jacksonville,1,49,2.04%,44.53
https://olera.care/provider/stay-graceful-sioux-falls,1,48,2.08%,6.83
https://olera.care/provider/accentcare-ms,1,48,2.08%,8.77
https://olera.care/provider/nightingale-home-healthcare-mn,1,48,2.08%,9.54
https://olera.care/provider/lake-charles-voa-living-center,1,48,2.08%,32.17
https://olera.care/nursing-home/michigan,1,48,2.08%,32.54
https://olera.care/provider/triple-o-health-services,1,47,2.13%,5.85
https://olera.care/provider/grace-place,1,47,2.13%,6.02
https://olera.care/provider/medical-city-healthcare-at-home,1,47,2.13%,7.26
https://olera.care/provider/branchwood-village,1,47,2.13%,7.47
https://olera.care/provider/landy-care,1,47,2.13%,8.81
https://olera.care/provider/ghc-of-pleasanton,1,47,2.13%,13.89
https://olera.care/provider/preferred-home-health-care-nursing-services-nj-jersey-city,1,47,2.13%,17.11
https://olera.care/provider/eden-healthcare-center,1,47,2.13%,20.79
https://olera.care/independent-living/alabama/mobile,1,47,2.13%,50.3
https://olera.care/provider/alliance-northwest-healthcare,1,46,2.17%,4.5
https://olera.care/provider/the-muse-at-town-center-apartments-age-55,1,46,2.17%,7.65
https://olera.care/provider/westland-meadows-apartments,1,46,2.17%,8.54
https://olera.care/provider/the-addison-of-erie-station,1,46,2.17%,8.74
https://olera.care/provider/north-carolina-state-veterans-home-kernersville,1,46,2.17%,22.7
https://olera.care/provider/battle-buddies-home-healthcare,1,45,2.22%,3.02
https://olera.care/provider/hathaway-court-apartments,1,45,2.22%,6.51
https://olera.care/provider/helping-hands-home-health-care,1,45,2.22%,7.4
https://olera.care/provider/jefferson-meadows,1,45,2.22%,8.22
https://olera.care/provider/carrington-place-of-chesapeake,1,45,2.22%,8.64
https://olera.care/provider/any-time-home-care-ny-poughkeepsie,1,45,2.22%,8.78
https://olera.care/provider/green-avenue-towers,1,45,2.22%,9.98
https://olera.care/provider/the-oaks-at-whitaker-glen,1,45,2.22%,12.73
https://olera.care/caregiver-support/professional-caregiver-education-requirements,1,45,2.22%,14.38
https://olera.care/provider/grace-house,1,45,2.22%,17.18
https://olera.care/home-health-care/minnesota/mankato,1,45,2.22%,33.78
https://olera.care/provider/calle-vinas,1,44,2.27%,3.68
https://olera.care/provider/community-home-health-care-recruiting-office-ny-kingston,1,44,2.27%,7.84
https://olera.care/provider/penny-lane,1,44,2.27%,8.45
https://olera.care/provider/amber-house-luxury-senior-living,1,44,2.27%,9.05
https://olera.care/provider/advance-home-health,1,44,2.27%,9.59
https://olera.care/provider/divine-fijians-home-care,1,44,2.27%,11.93
https://olera.care/provider/chateau-rehabilitation-and-healthcare-center,1,44,2.27%,15.02
https://olera.care/provider/maxim-healthcare-nc-charlotte,1,44,2.27%,15.75
https://olera.care/provider/wisba-home-health-care-senior-care-services,1,44,2.27%,22.8
https://olera.care/provider/charlotte-s-coves-personal-care-home,1,43,2.33%,4.19
https://olera.care/provider/texas-palomita-services,1,43,2.33%,5.51
https://olera.care/provider/cater-2-u-home-health-care-services,1,43,2.33%,6.95
https://olera.care/provider/telacu-villa,1,43,2.33%,7.42
https://olera.care/provider/life-nwpa,1,43,2.33%,7.84
https://olera.care/provider/avalon-square,1,43,2.33%,8.42
https://olera.care/provider/faith-village-group-home,1,43,2.33%,19.09
https://olera.care/provider/pearl-care-home,1,43,2.33%,29.72
https://olera.care/provider/hammer-lane-village,1,42,2.38%,9.24
https://olera.care/provider/careplus-home-health-care,1,42,2.38%,10.52
https://olera.care/provider/south-park-manor-co-op-apartments,1,41,2.44%,5.51
https://olera.care/provider/sycamore-terrace,1,41,2.44%,6.71
https://olera.care/provider/7-sisters-homecare,1,41,2.44%,6.83
https://olera.care/provider/purposeful-residential-care,1,41,2.44%,6.93
https://olera.care/provider/lasting-love-homecare,1,41,2.44%,6.95
https://olera.care/provider/oxford-place,1,41,2.44%,7.9
https://olera.care/provider/ashton-way-apartments-retirement-community,1,41,2.44%,8.12
https://olera.care/provider/watercrest-macon,1,41,2.44%,8.27
https://olera.care/provider/a-new-hope-home-care,1,41,2.44%,9.37
https://olera.care/provider/resilience-home-health,1,41,2.44%,10.51
https://olera.care/provider/high-plains-senior-care-tx-amarillo,1,41,2.44%,11.29
https://olera.care/provider/emmaus-villa-group-home,1,41,2.44%,12.49
https://olera.care/provider/kaweah-health-private-home-care,1,41,2.44%,13.29
https://olera.care/provider/elite-home-health,1,41,2.44%,13.44
https://olera.care/provider/casper-home-health,1,41,2.44%,14.8
https://olera.care/provider/providence-home-care-nd,1,41,2.44%,27.05
https://olera.care/provider/woodbrook-assisted-living-residence,1,41,2.44%,30.41
https://olera.care/provider/mother-s-love-hhc,1,41,2.44%,43.02
https://olera.care/provider/atlee-home-care,1,40,2.5%,5.67
https://olera.care/waiver-library/delaware/medicare-savings-program-qmb-slmb-qi,1,40,2.5%,7.92
https://olera.care/provider/ohlone-gardens,1,40,2.5%,8.03
https://olera.care/provider/villas-at-logan-gardens,1,40,2.5%,8.68
https://olera.care/provider/cambrian-homecare,1,40,2.5%,9.78
https://olera.care/provider/arosa-nc-triangle-nc-durham,1,40,2.5%,13.15
https://olera.care/provider/all-heart-homecare-agency-inc-ny-brooklyn,1,40,2.5%,13.22
https://olera.care/provider/golden-hands-home-health,1,39,2.56%,5.41
https://olera.care/waiver-library/minnesota/minnesota-property-tax-refund-ptf-for-seniors,1,39,2.56%,10.1
https://olera.care/provider/springhouse-village,1,39,2.56%,12.33
https://olera.care/provider/paradigm-at-westbury,1,39,2.56%,15.41
https://olera.care/provider/life-care-center-of-south-hill,1,39,2.56%,19.41
https://olera.care/provider/home-for-mom-and-dad-alf,1,39,2.56%,20.97
https://olera.care/provider/hope-in-home-care-va-mechanicsville,1,39,2.56%,24.05
https://olera.care/provider/caring-path-home-health-services,1,38,2.63%,7
https://olera.care/provider/penelope-54-apartments-54,1,38,2.63%,7.05
https://olera.care/provider/itc-personal-in-home-care-az,1,38,2.63%,7.39
https://olera.care/provider/divine-rehabilitation-and-nursing-at-honeytown,1,38,2.63%,8.26
https://olera.care/provider/blue-star-home-care-llc,1,38,2.63%,9.45
https://olera.care/provider/creekview-senior-community-apartments,1,38,2.63%,9.45
https://olera.care/waiver-library/louisiana/national-family-caregiver-support-program,1,38,2.63%,11.11
https://olera.care/provider/fidelis-residential-care-homes,1,38,2.63%,12.79
https://olera.care/provider/carol-woods-nc,1,38,2.63%,14.39
https://olera.care/provider/oasis-home-health-care,1,38,2.63%,29.24
https://olera.care/home-care/ohio/akron,1,38,2.63%,36.5
https://olera.care/provider/catholic-community-services-home-care,1,37,2.7%,8.41
https://olera.care/provider/all-seniors-assisted-living-facility,1,37,2.7%,8.92
